6,5,800000,0.187452
6,5,810000,0.181356
6,5,820000,0.192879
6,5,830000,0.203077
6,5,840000,0.218726
6,5,850000,0.197500
6,5,860000,0.203071
6,5,870000,0.218731
6,5,880000,0.218698
6,5,890000,0.234325
6,5,900000,0.218697
6,5,910000,0.234355
6,5,920000,0.228238
6,5,930000,0.234320
6,5,940000,0.218696
6,5,950000,0.234354
6,5,960000,0.249959
6,5,970000,0.234319
6,5,980000,0.249930
6,5,990000,0.249945
6,5,1000000,0.249940
6,6,10000,0.000000
6,6,20000,0.015622
6,6,30000,0.000000
6,6,40000,0.015622
6,6,50000,0.000000
6,6,60000,0.015587
6,6,70000,0.015655
6,6,80000,0.015624
6,6,90000,0.031241
6,6,100000,0.015621
6,6,110000,0.031242
6,6,120000,0.031247
6,6,130000,0.031240
6,6,140000,0.031242
6,6,150000,0.031239
6,6,160000,0.046867
6,6,170000,0.031242
6,6,180000,0.046865
6,6,190000,0.046831
6,6,200000,0.046898
6,6,210000,0.062484
6,6,220000,0.046865
6,6,230000,0.062485
6,6,240000,0.046879
6,6,250000,0.062452
6,6,260000,0.062519
6,6,270000,0.062485
6,6,280000,0.078106
6,6,290000,0.062486
6,6,300000,0.062488
6,6,310000,0.062481
6,6,320000,0.078135
6,6,330000,0.078113
6,6,340000,0.093728
6,6,350000,0.078106
6,6,360000,0.078139
6,6,370000,0.078110
6,6,380000,0.093762
6,6,390000,0.109344
6,6,400000,0.093728
6,6,410000,0.093762
6,6,420000,0.093729
6,6,430000,0.109315
6,6,440000,0.109384
6,6,450000,0.124973
6,6,460000,0.109347
6,6,470000,0.109378
6,6,480000,0.124967
6,6,490000,0.124970
6,6,500000,0.140592
6,6,510000,0.124976
6,6,520000,0.125004
6,6,530000,0.125003
6,6,540000,0.140621
6,6,550000,0.140597
6,6,560000,0.140593
6,6,570000,0.156212
6,6,580000,0.156215
6,6,590000,0.156207
6,6,600000,0.156211
6,6,610000,0.156216
6,6,620000,0.156211
6,6,630000,0.156215
6,6,640000,0.156215
6,6,650000,0.156198
6,6,660000,0.171867
6,6,670000,0.171830
6,6,680000,0.187466
6,6,690000,0.187418
6,6,700000,0.167537
6,6,710000,0.187459
6,6,720000,0.187421
6,6,730000,0.203117
6,6,740000,0.203072
6,6,750000,0.187455
6,6,760000,0.203075
6,6,770000,0.203078
6,6,780000,0.203085
6,6,790000,0.203077
6,6,800000,0.218733
6,6,810000,0.218699
6,6,820000,0.218700
6,6,830000,0.218663
6,6,840000,0.234880
6,6,850000,0.234313
6,6,860000,0.218686
6,6,870000,0.234319
6,6,880000,0.234321
6,6,890000,0.234320
6,6,900000,0.234318
6,6,910000,0.249941
6,6,920000,0.249941
6,6,930000,0.249942
6,6,940000,0.249902
6,6,950000,0.249904
6,6,960000,0.249944
6,6,970000,0.265595
6,6,980000,0.265568
6,6,990000,0.265558
6,6,1000000,0.265560
6,4,10000,0.000000
6,4,20000,0.000000
6,4,30000,0.000000
6,4,40000,0.000000
6,4,50000,0.015631
6,4,60000,0.000000
6,4,70000,0.015618
6,4,80000,0.015625
6,4,90000,0.015621
6,4,100000,0.015624
6,4,110000,0.015618
6,4,120000,0.015625
6,4,130000,0.015656
6,4,140000,0.015621
6,4,150000,0.015620
6,4,160000,0.031271
6,4,170000,0.031243
6,4,180000,0.031249
6,4,190000,0.031208
6,4,200000,0.031272
6,4,210000,0.031243
6,4,220000,0.031243
6,4,230000,0.031270
6,4,240000,0.049007
6,4,250000,0.036397
6,4,260000,0.046892
6,4,270000,0.046622
6,4,280000,0.039369
6,4,290000,0.046863
6,4,300000,0.046897
6,4,310000,0.046867
6,4,320000,0.046866
6,4,330000,0.046869
6,4,340000,0.062485
6,4,350000,0.062486
6,4,360000,0.062486
6,4,370000,0.062487
6,4,380000,0.062450
6,4,390000,0.062520
6,4,400000,0.062489
6,4,410000,0.062485
6,4,420000,0.062484
6,4,430000,0.078107
6,4,440000,0.078110
6,4,450000,0.078103
6,4,460000,0.078108
6,4,470000,0.078111
6,4,480000,0.078102
6,4,490000,0.078104
6,4,500000,0.091758
6,4,510000,0.078107
6,4,520000,0.078106
6,4,530000,0.078103
6,4,540000,0.093728
6,4,550000,0.078107
6,4,560000,0.093733
6,4,570000,0.093729
6,4,580000,0.093732
6,4,590000,0.093718
6,4,600000,0.093761
6,4,610000,0.093729
6,4,620000,0.109350
6,4,630000,0.109348
6,4,640000,0.093732
6,4,650000,0.093733
6,4,660000,0.109353
6,4,670000,0.109345
6,4,680000,0.109384
6,4,690000,0.109349
6,4,700000,0.109348
6,4,710000,0.109346
6,4,720000,0.109348
6,4,730000,0.109349
6,4,740000,0.124972
6,4,750000,0.124966
6,4,760000,0.125004
6,4,770000,0.124965
6,4,780000,0.140594
6,4,790000,0.124971
6,4,800000,0.140620
6,4,810000,0.140563
6,4,820000,0.124967
6,4,830000,0.140625
6,4,840000,0.124962
6,4,850000,0.140625
6,4,860000,0.140589
6,4,870000,0.140591
6,4,880000,0.140591
6,4,890000,0.140592
6,4,900000,0.140586
6,4,910000,0.156218
6,4,920000,0.140581
6,4,930000,0.156227
6,4,940000,0.156177
6,4,950000,0.156219
6,4,960000,0.156212
6,4,970000,0.156213
6,4,980000,0.171839
6,4,990000,0.171835
6,4,1000000,0.156215
2,5,10000,0.000000
2,5,20000,0.015616
2,5,30000,0.000000
2,5,40000,0.000000
2,5,50000,0.000000
2,5,60000,0.015654
2,5,70000,0.015621
2,5,80000,0.000000
2,5,90000,0.000000
2,5,100000,0.015654
2,5,110000,0.015624
2,5,120000,0.015619
2,5,130000,0.031208
2,5,140000,0.015651
2,5,150000,0.015660
2,5,160000,0.031238
2,5,170000,0.031244
2,5,180000,0.031240
2,5,190000,0.031243
2,5,200000,0.031249
2,5,210000,0.046863
2,5,220000,0.031243
2,5,230000,0.046864
2,5,240000,0.046864
2,5,250000,0.046864
2,5,260000,0.046868
2,5,270000,0.046872
2,5,280000,0.046862
2,5,290000,0.062486
2,5,300000,0.062450
2,5,310000,0.062486
2,5,320000,0.062485
2,5,330000,0.062514
2,5,340000,0.062485
2,5,350000,0.062484
2,5,360000,0.078079
2,5,370000,0.078135
2,5,380000,0.078106
2,5,390000,0.078108
2,5,400000,0.078108
2,5,410000,0.078104
2,5,420000,0.093733
2,5,430000,0.078107
2,5,440000,0.093730
